WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
15,Bogota,Copa Colsanitas,4/5/21,WTA250,Outdoor,Clay,1st Round,3,Paolini J.,Ahn K.,103,119,811,713,6,3,6,0,,,2,0,Completed,1.25,4,1.28,3.99,1.3,4.15,1.26,3.78
15,Bogota,Copa Colsanitas,4/5/21,WTA250,Outdoor,Clay,1st Round,3,Parrizas Diaz N.,Bucsa C.,171,164,421,440,6,3,6,2,,,2,0,Completed,1.72,2.1,1.75,2.18,1.83,2.25,1.72,2.12
15,Bogota,Copa Colsanitas,4/5/21,WTA250,Outdoor,Clay,1st Round,3,Wang Y.,Arango E.,123,484,677,90,6,4,5,7,7,5,2,1,Completed,1.72,2.1,1.69,2.28,1.84,2.38,1.69,2.17
15,Bogota,Copa Colsanitas,4/5/21,WTA250,Outdoor,Clay,1st Round,3,Bolsova A.,Schmiedlova A.,108,109,761,752,6,4,3,6,6,1,2,1,Completed,2.37,1.57,2.76,1.5,2.76,1.61,2.43,1.55
15,Bogota,Copa Colsanitas,4/6/21,WTA250,Outdoor,Clay,1st Round,3,Rus A.,Bara I.,83,132,971,636,6,4,5,7,6,4,2,1,Completed,1.4,3,1.5,2.77,1.52,3.05,1.43,2.83
15,Bogota,Copa Colsanitas,4/6/21,WTA250,Outdoor,Clay,1st Round,3,Errani S.,Sorribes Tormo S.,112,48,739,1590,7,5,7,5,,,2,0,Completed,4.5,1.2,4.69,1.23,5.25,1.25,4.49,1.2
15,Bogota,Copa Colsanitas,4/6/21,WTA250,Outdoor,Clay,1st Round,3,Zidansek T.,Kalinskaya A.,93,107,885,778,6,0,7,5,,,2,0,Completed,1.72,2.1,1.75,2.19,1.77,2.25,1.71,2.14
15,Bogota,Copa Colsanitas,4/6/21,WTA250,Outdoor,Clay,1st Round,3,Gatto-Monticone G.,Sharma A.,177,134,407,614,4,6,7,5,6,1,2,1,Completed,2.2,1.66,2.34,1.66,2.4,1.72,2.24,1.65
15,Bogota,Copa Colsanitas,4/6/21,WTA250,Outdoor,Clay,1st Round,3,Martincova T.,Kung L.,98,153,852,516,4,6,6,4,6,4,2,1,Completed,1.4,3,1.37,3.34,1.45,3.44,1.36,3.16
15,Bogota,Copa Colsanitas,4/6/21,WTA250,Outdoor,Clay,1st Round,3,Osorio M.,Vickery S.,180,182,396,389,6,3,6,2,,,2,0,Completed,1.25,4,1.28,4,1.3,4.65,1.25,3.94
15,Bogota,Copa Colsanitas,4/6/21,WTA250,Outdoor,Clay,1st Round,3,Tan H.,Buzarnescu M.,190,136,374,593,6,3,6,3,,,2,0,Completed,2,1.8,2.07,1.83,2.1,1.87,2,1.8
15,Bogota,Copa Colsanitas,4/6/21,WTA250,Outdoor,Clay,1st Round,3,Seguel D.,Tauson C.,213,102,325,828,3,6,6,3,6,2,2,1,Completed,5,1.16,4.94,1.21,5.65,1.22,4.67,1.19
15,Bogota,Copa Colsanitas,4/6/21,WTA250,Outdoor,Clay,1st Round,3,Arruabarrena L.,Plazas J.,167,982,438,16,6,0,6,1,,,2,0,Completed,,,1.01,23.64,1.04,51,1.01,23.2
15,Bogota,Copa Colsanitas,4/7/21,WTA250,Outdoor,Clay,2nd Round,3,Arruabarrena L.,Paolini J.,167,103,438,811,2,6,6,4,6,2,2,1,Completed,1.9,1.9,1.91,1.99,1.94,2.21,1.84,1.97
15,Bogota,Copa Colsanitas,4/7/21,WTA250,Outdoor,Clay,2nd Round,3,Tomova V.,Wang Y.,146,123,560,677,6,3,6,3,,,2,0,Completed,1.4,3,1.5,2.81,1.5,3.03,1.43,2.82
15,Bogota,Copa Colsanitas,4/7/21,WTA250,Outdoor,Clay,2nd Round,3,Parrizas Diaz N.,Rus A.,171,83,421,971,7,6,2,6,6,1,2,1,Completed,2.62,1.5,2.82,1.49,2.82,1.62,2.55,1.52
15,Bogota,Copa Colsanitas,4/7/21,WTA250,Outdoor,Clay,2nd Round,3,Errani S.,Bolsova A.,112,108,739,761,6,4,6,4,,,2,0,Completed,2.1,1.72,1.92,1.99,2.13,2.01,1.97,1.84
15,Bogota,Copa Colsanitas,4/7/21,WTA250,Outdoor,Clay,2nd Round,3,Voegele S.,Zheng S.,127,49,648,1585,6,4,6,1,,,2,0,Completed,3.2,1.36,3.18,1.41,4.9,1.42,3.19,1.35
15,Bogota,Copa Colsanitas,4/8/21,WTA250,Outdoor,Clay,2nd Round,3,Zidansek T.,Gatto-Monticone G.,93,177,885,407,6,2,6,3,,,2,0,Completed,1.25,4,1.29,4.02,1.29,4.38,1.26,3.81
15,Bogota,Copa Colsanitas,4/8/21,WTA250,Outdoor,Clay,2nd Round,3,Osorio M.,Martincova T.,180,98,396,852,6,3,6,3,,,2,0,Completed,2.37,1.57,2.45,1.62,2.5,1.64,2.37,1.58
15,Bogota,Copa Colsanitas,4/8/21,WTA250,Outdoor,Clay,2nd Round,3,Tan H.,Seguel D.,190,213,374,325,6,4,7,6,,,2,0,Completed,1.57,2.37,1.71,2.27,1.71,2.5,1.63,2.28
15,Bogota,Copa Colsanitas,4/9/21,WTA250,Outdoor,Clay,Quarterfinals,3,Zidansek T.,Errani S.,93,112,885,739,6,3,6,4,,,2,0,Completed,1.72,2.1,1.73,2.24,1.8,2.34,1.72,2.13
15,Bogota,Copa Colsanitas,4/9/21,WTA250,Outdoor,Clay,Quarterfinals,3,Osorio M.,Voegele S.,180,127,396,648,6,3,7,5,,,2,0,Completed,1.57,2.37,1.57,2.58,1.63,2.68,1.56,2.43
15,Bogota,Copa Colsanitas,4/9/21,WTA250,Outdoor,Clay,Quarterfinals,3,Tomova V.,Parrizas Diaz N.,146,171,560,421,5,7,6,2,6,4,2,1,Completed,1.66,2.2,1.74,2.22,1.78,2.28,1.69,2.16
15,Bogota,Copa Colsanitas,4/9/21,WTA250,Outdoor,Clay,Quarterfinals,3,Tan H.,Arruabarrena L.,190,167,374,438,6,1,6,4,,,2,0,Completed,2.62,1.5,2.84,1.49,2.9,1.56,2.67,1.48
15,Bogota,Copa Colsanitas,4/10/21,WTA250,Outdoor,Clay,Semifinals,3,Zidansek T.,Tomova V.,93,146,885,560,6,3,7,5,,,2,0,Completed,1.28,3.75,1.34,3.6,1.39,3.75,1.33,3.35
15,Bogota,Copa Colsanitas,4/10/21,WTA250,Outdoor,Clay,Semifinals,3,Osorio M.,Tan H.,180,190,396,374,6,1,6,2,,,2,0,Completed,1.9,1.9,1.89,2.01,2.05,2.03,1.87,1.94
15,Bogota,Copa Colsanitas,4/11/21,WTA250,Outdoor,Clay,The Final,3,Osorio M.,Zidansek T.,180,93,396,885,5,7,6,3,6,4,2,1,Completed,2.5,1.53,2.51,1.6,2.63,1.65,2.44,1.56
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Doi M.,Shvedova Y.,77,738,1021,36,6,3,6,3,,,2,0,Completed,1.28,3.75,1.33,3.64,1.33,3.85,1.3,3.53
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Badosa P.,Gracheva V.,71,96,1129,863,3,6,7,5,6,1,2,1,Completed,1.5,2.62,1.56,2.58,1.57,2.71,1.52,2.51
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Tomljanovic A.,Mchale C.,78,89,1005,909,6,3,6,0,,,2,0,Completed,1.44,2.75,1.47,2.88,1.5,2.9,1.45,2.75
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Cornet A.,Pera B.,59,70,1310,1165,4,6,6,4,6,4,2,1,Completed,1.72,2.1,1.78,2.14,1.85,2.2,1.75,2.07
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Anisimova A.,Linette M.,33,51,1960,1578,5,7,6,2,6,3,2,1,Completed,1.25,4,1.29,3.9,1.3,4.15,1.26,3.8
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Diyas Z.,Vikhlyantseva N.,88,151,933,519,6,3,6,1,,,2,0,Completed,1.8,2,1.78,2.14,1.83,2.2,1.77,2.04
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Frech M.,Min G.,159,217,456,324,6,2,6,4,,,2,0,Completed,1.53,2.5,1.57,2.55,1.58,2.7,1.53,2.49
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Nara K.,Di Lorenzo F.,162,152,446,516,6,2,6,2,,,2,0,Completed,1.4,3,1.47,2.86,1.47,3.1,1.4,2.92
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Bouzkova M.,Babos T.,56,106,1514,780,6,2,7,5,,,2,0,Completed,1.28,3.75,1.33,3.64,1.33,4.15,1.28,3.71
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Kudermetova V.,Krawczyk D.,38,678,1740,34,6,1,6,2,,,2,0,Completed,1.05,11,1.07,10.65,1.08,13,1.06,9.52
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Sanders S.,Muhammad A.,187,209,382,334,6,2,6,4,,,2,0,Completed,1.61,2.3,1.62,2.43,1.68,2.45,1.61,2.3
16,Charleston,Volvo Car Open,4/5/21,WTA500,Outdoor,Clay,1st Round,3,Putintseva Y.,Dart H.,31,149,1970,539,7,6,6,4,,,2,0,Completed,,,,,1.36,4.1,1.24,3.84
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Mcnally C.,Rybakina E.,118,23,714,2718,6,4,,,,,1,0,Retired,4.33,1.22,4.2,1.26,4.4,1.3,3.99,1.24
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Davis L.,Brengle M.,79,81,990,974,6,4,6,2,,,2,0,Completed,1.66,2.2,1.6,2.48,1.68,2.5,1.61,2.3
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Rogers S.,Mladenovic K.,52,55,1558,1530,6,4,6,3,,,2,0,Completed,1.4,3,1.44,3,1.47,3.2,1.39,2.98
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Fernandez L.A.,Zhang S.,72,41,1123,1713,6,3,6,1,,,2,0,Completed,1.25,4,1.32,3.64,1.34,4.2,1.28,3.68
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Kovinic D.,Talaba G.,91,214,906,325,7,6,6,4,,,2,0,Completed,1.5,2.62,1.62,2.43,1.62,2.63,1.54,2.49
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Sevastova A.,Potapova A.,47,75,1596,1061,6,3,6,3,,,2,0,Completed,1.72,2.1,1.85,2.04,1.87,2.2,1.78,2.04
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Samsonova L.,Hibino N.,110,86,752,939,6,2,6,1,,,2,0,Completed,1.3,3.5,1.33,3.58,1.34,3.65,1.31,3.45
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Stephens S.,Wang Xin.,57,147,1444,558,6,2,6,4,,,2,0,Completed,1.66,2.2,1.75,2.19,1.81,2.32,1.69,2.16
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Jabeur O.,Trevisan M.,28,99,2088,844,6,2,6,2,,,2,0,Completed,1.28,3.75,1.28,4.08,1.31,4.25,1.26,3.84
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,1st Round,3,Baptiste H.,Dolehide C.,216,155,324,493,6,3,6,3,,,2,0,Completed,2.1,1.72,2.17,1.76,2.2,1.8,2.12,1.73
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,1st Round,3,Navarro E.,Zarazua R.,481,141,90,579,6,4,6,3,,,2,0,Completed,6,1.12,5.72,1.17,6.75,1.17,5.73,1.14
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,1st Round,3,Gauff C.,Pironkova T.,36,113,1796,720,6,3,6,0,,,2,0,Completed,1.61,2.3,1.67,2.33,1.73,2.65,1.62,2.28
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,2nd Round,3,Muguruza G.,Frech M.,13,159,4120,456,6,1,6,3,,,2,0,Completed,1.1,7,1.12,7.26,1.13,7.75,1.11,6.73
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,2nd Round,3,Putintseva Y.,Diyas Z.,31,88,1970,933,6,2,6,2,,,2,0,Completed,1.44,2.75,1.41,3.14,1.49,3.3,1.39,2.97
16,Charleston,Volvo Car Open,4/6/21,WTA500,Outdoor,Clay,2nd Round,3,Kvitova P.,Sanders S.,11,187,4476,382,7,6,6,2,,,2,0,Completed,1.14,5.5,1.17,5.68,1.21,6.74,1.15,5.55
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Badosa P.,Bencic B.,71,12,1129,4315,6,2,6,7,6,1,2,1,Completed,2.2,1.66,2.26,1.7,2.45,1.83,2.26,1.64
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Mcnally C.,Sevastova A.,118,47,714,1596,7,6,2,6,6,4,2,1,Completed,4,1.25,4.07,1.28,4.2,1.29,3.89,1.25
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Nara K.,Osuigwe W.,162,168,446,437,6,1,6,4,,,2,0,Completed,,,,,1.22,4.8,1.21,4.4
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Jabeur O.,Baptiste H.,28,216,2088,324,6,3,6,3,,,2,0,Completed,1.2,4.5,1.17,5.77,1.23,5.77,1.17,5
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Davis L.,Kenin S.,79,4,990,5915,4,6,6,3,6,4,2,1,Completed,3.75,1.28,3.47,1.35,4.08,1.35,3.59,1.29
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Kovinic D.,Fernandez L.A.,91,72,906,1123,6,4,3,6,6,3,2,1,Completed,3.4,1.33,3.24,1.39,3.6,1.63,3.13,1.37
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Kudermetova V.,Navarro E.,38,481,1740,90,6,4,6,4,,,2,0,Completed,1.12,6,1.11,7.84,1.15,9.6,1.1,7.09
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Gauff C.,Samsonova L.,36,110,1796,752,4,6,6,1,6,4,2,1,Completed,1.36,3.2,1.41,3.1,1.43,3.35,1.36,3.11
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Tomljanovic A.,Bouzkova M.,78,56,1005,1514,4,6,7,5,7,5,2,1,Completed,2,1.8,2.04,1.85,2.15,1.9,2,1.81
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Cornet A.,Mertens E.,59,17,1310,3400,7,5,6,3,,,2,0,Completed,4,1.25,4.4,1.25,4.5,1.28,3.96,1.24
16,Charleston,Volvo Car Open,4/7/21,WTA500,Outdoor,Clay,2nd Round,3,Barty A.,Doi M.,1,77,9186,1021,6,2,6,1,,,2,0,Completed,1.08,8,1.09,8.89,1.1,9.25,1.08,7.97
16,Charleston,Volvo Car Open,4/8/21,WTA500,Outdoor,Clay,2nd Round,3,Stephens S.,Keys M.,57,24,1444,2606,6,4,6,4,,,2,0,Completed,2.2,1.66,2.1,1.81,2.34,1.84,2.15,1.71
16,Charleston,Volvo Car Open,4/8/21,WTA500,Outdoor,Clay,2nd Round,3,Rogers S.,Anisimova A.,52,33,1558,1960,1,6,7,5,6,4,2,1,Completed,1.72,2.1,1.94,1.94,1.96,2.2,1.79,2.02
16,Charleston,Volvo Car Open,4/8/21,WTA500,Outdoor,Clay,3rd Round,3,Putintseva Y.,Muguruza G.,31,13,1970,4120,0,6,2,2,,,0,1,Retired,5,1.16,5.08,1.21,5.25,1.22,4.69,1.19
16,Charleston,Volvo Car Open,4/8/21,WTA500,Outdoor,Clay,3rd Round,3,Kudermetova V.,Nara K.,38,162,1740,446,6,0,6,3,,,2,0,Completed,1.25,4,1.26,4.33,1.27,4.4,1.24,4.05
16,Charleston,Volvo Car Open,4/8/21,WTA500,Outdoor,Clay,3rd Round,3,Jabeur O.,Cornet A.,28,59,2088,1310,5,7,6,3,6,3,2,1,Completed,1.44,2.75,1.4,3.2,1.47,3.2,1.4,2.93
16,Charleston,Volvo Car Open,4/8/21,WTA500,Outdoor,Clay,3rd Round,3,Kovinic D.,Kvitova P.,91,11,906,4476,6,4,6,1,,,2,0,Completed,5,1.16,5.97,1.17,6,1.18,5.19,1.16
16,Charleston,Volvo Car Open,4/8/21,WTA500,Outdoor,Clay,3rd Round,3,Gauff C.,Davis L.,36,79,1796,990,6,2,7,6,,,2,0,Completed,1.28,3.75,1.29,4.03,1.32,4.05,1.29,3.6
16,Charleston,Volvo Car Open,4/8/21,WTA500,Outdoor,Clay,3rd Round,3,Badosa P.,Mcnally C.,71,118,1129,714,6,3,6,3,,,2,0,Completed,1.4,3,1.37,3.4,1.45,3.4,1.39,3.02
16,Charleston,Volvo Car Open,4/8/21,WTA500,Outdoor,Clay,3rd Round,3,Stephens S.,Tomljanovic A.,57,78,1444,1005,6,3,6,4,,,2,0,Completed,1.66,2.2,1.7,2.29,1.75,2.3,1.68,2.19
16,Charleston,Volvo Car Open,4/9/21,WTA500,Outdoor,Clay,3rd Round,3,Barty A.,Rogers S.,1,52,9186,1558,7,6,4,6,6,4,2,1,Completed,1.16,5,1.23,4.72,1.24,5.35,1.19,4.68
16,Charleston,Volvo Car Open,4/9/21,WTA500,Outdoor,Clay,Quarterfinals,3,Kovinic D.,Putintseva Y.,91,31,906,1970,6,7,7,5,6,1,2,1,Completed,2.2,1.66,2.41,1.64,2.5,1.69,2.29,1.63
16,Charleston,Volvo Car Open,4/9/21,WTA500,Outdoor,Clay,Quarterfinals,3,Jabeur O.,Gauff C.,28,36,2088,1796,6,3,6,3,,,2,0,Completed,2.5,1.53,2.51,1.6,2.6,1.67,2.43,1.56
16,Charleston,Volvo Car Open,4/9/21,WTA500,Outdoor,Clay,Quarterfinals,3,Badosa P.,Barty A.,71,1,1129,9186,6,4,6,3,,,2,0,Completed,4.5,1.2,4.44,1.25,4.85,1.25,4.35,1.21
16,Charleston,Volvo Car Open,4/10/21,WTA500,Outdoor,Clay,Quarterfinals,3,Kudermetova V.,Stephens S.,38,57,1740,1444,6,3,6,4,,,2,0,Completed,1.8,2,1.92,1.98,1.96,2.1,1.83,1.99
16,Charleston,Volvo Car Open,4/10/21,WTA500,Outdoor,Clay,Semifinals,3,Kovinic D.,Jabeur O.,91,28,906,2088,6,3,6,2,,,2,0,Completed,2.75,1.44,3.12,1.42,3.25,1.5,2.91,1.41
16,Charleston,Volvo Car Open,4/10/21,WTA500,Outdoor,Clay,Semifinals,3,Kudermetova V.,Badosa P.,38,71,1740,1129,6,3,6,3,,,2,0,Completed,1.72,2.1,1.82,2.1,1.83,2.2,1.75,2.1
16,Charleston,Volvo Car Open,4/11/21,WTA500,Outdoor,Clay,The Final,3,Kudermetova V.,Kovinic D.,38,91,1740,906,6,4,6,2,,,2,0,Completed,1.4,3,1.45,2.97,1.5,3.08,1.42,2.87
17,Charleston,MUSC Health Women's Open,4/12/21,WTA250,Outdoor,Clay,1st Round,3,Hibino N.,Doi M.,88,78,939,1021,7,5,5,7,6,6,1,1,Retired,2.37,1.57,2.64,1.54,2.7,1.61,2.5,1.53
17,Charleston,MUSC Health Women's Open,4/12/21,WTA250,Outdoor,Clay,1st Round,3,Tauson C.,Samsonova L.,101,109,819,764,6,3,6,3,,,2,0,Completed,1.72,2.1,1.74,2.21,1.85,2.25,1.72,2.12
17,Charleston,MUSC Health Women's Open,4/12/21,WTA250,Outdoor,Clay,1st Round,3,Rogers S.,Mcnally C.,46,110,1598,756,6,0,6,1,,,2,0,Completed,1.2,4.5,1.32,3.65,1.34,4.8,1.25,3.97
17,Charleston,MUSC Health Women's Open,4/12/21,WTA250,Outdoor,Clay,1st Round,3,Davis L.,Vandeweghe C.,79,228,1015,310,7,6,6,4,,,2,0,Completed,1.25,4,1.25,4.34,1.27,4.45,1.23,4.09
17,Charleston,MUSC Health Women's Open,4/12/21,WTA250,Outdoor,Clay,1st Round,3,Brengle M.,Vikhlyantseva N.,82,149,974,534,6,0,3,6,6,2,2,1,Completed,1.61,2.3,1.67,2.32,1.71,2.35,1.63,2.27
17,Charleston,MUSC Health Women's Open,4/12/21,WTA250,Outdoor,Clay,1st Round,3,Tomljanovic A.,Zarazua R.,77,141,1025,579,6,1,6,1,,,2,0,Completed,1.3,3.5,1.42,3.06,1.44,3.5,1.37,3.07
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Liu C.,Sanders S.,189,170,381,437,7,5,4,6,6,0,2,1,Completed,2.1,1.72,1.99,1.89,2.17,1.89,2.02,1.79
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Sharma A.,Wang Y.,165,120,445,705,6,4,6,2,,,2,0,Completed,1.57,2.37,1.54,2.63,1.63,2.77,1.53,2.49
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Di Lorenzo F.,Ahn K.,151,122,516,693,7,6,6,2,,,2,0,Completed,2.37,1.57,2.46,1.61,2.55,1.67,2.39,1.57
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Kovinic D.,Tomova V.,65,125,1190,660,6,3,6,3,,,2,0,Completed,1.36,3.2,1.38,3.26,1.4,3.42,1.36,3.12
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Parks A.,Min G.,313,203,195,348,6,1,6,4,,,2,0,Completed,3.4,1.33,3.05,1.43,3.4,1.44,3.09,1.37
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Osorio M.,Linette M.,135,51,616,1578,6,3,4,6,7,5,2,1,Completed,2.75,1.44,2.66,1.53,2.75,1.54,2.61,1.49
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Mchale C.,Errani S.,91,112,909,739,7,6,6,3,,,2,0,Completed,2.75,1.44,2.94,1.45,3.1,1.53,2.78,1.44
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Jabeur O.,Voegele S.,27,127,2225,648,6,4,6,1,,,2,0,Completed,1.16,5,1.16,6.03,1.17,6.25,1.15,5.49
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Navarro E.,Martincova T.,404,96,120,864,6,3,3,2,,,1,0,Retired,3.2,1.36,3.34,1.37,3.56,1.4,3.23,1.34
17,Charleston,MUSC Health Women's Open,4/13/21,WTA250,Outdoor,Clay,1st Round,3,Fruhvirtova L.,Cornet A.,499,59,84,1335,6,2,6,7,4,4,1,1,Retired,5.5,1.14,5.83,1.17,6.5,1.17,5.9,1.13
17,Charleston,MUSC Health Women's Open,4/14/21,WTA250,Outdoor,Clay,2nd Round,3,Kovinic D.,Davis L.,65,79,1190,1015,6,1,1,6,6,3,2,1,Completed,1.57,2.37,1.64,2.41,1.67,2.5,1.59,2.36
17,Charleston,MUSC Health Women's Open,4/14/21,WTA250,Outdoor,Clay,2nd Round,3,Rogers S.,Liu C.,46,189,1598,381,6,2,6,2,,,2,0,Completed,1.16,5,1.17,5.89,1.21,6,1.16,5.25
17,Charleston,MUSC Health Women's Open,4/14/21,WTA250,Outdoor,Clay,2nd Round,3,Tauson C.,Tomljanovic A.,101,77,819,1025,6,1,6,4,,,2,0,Completed,1.9,1.9,1.93,1.97,2,1.99,1.88,1.9
17,Charleston,MUSC Health Women's Open,4/14/21,WTA250,Outdoor,Clay,2nd Round,3,Hibino N.,Di Lorenzo F.,88,151,939,516,6,4,6,3,,,2,0,Completed,1.72,2.1,1.85,2.06,1.85,2.17,1.75,2.08
17,Charleston,MUSC Health Women's Open,4/15/21,WTA250,Outdoor,Clay,2nd Round,3,Osorio M.,Mchale C.,135,91,616,909,2,6,7,6,7,6,2,1,Completed,1.61,2.3,1.64,2.41,1.72,2.55,1.62,2.29
17,Charleston,MUSC Health Women's Open,4/15/21,WTA250,Outdoor,Clay,2nd Round,3,Jabeur O.,Parks A.,27,313,2225,195,6,4,6,0,,,2,0,Completed,1.1,7,1.12,7.84,1.13,7.84,1.11,6.55
17,Charleston,MUSC Health Women's Open,4/15/21,WTA250,Outdoor,Clay,2nd Round,3,Sharma A.,Brengle M.,165,82,445,974,6,4,4,6,7,5,2,1,Completed,2,1.8,2.06,1.85,2.67,1.88,2.05,1.77
17,Charleston,MUSC Health Women's Open,4/16/21,WTA250,Outdoor,Clay,2nd Round,3,Fruhvirtova L.,Navarro E.,499,404,84,120,6,4,6,2,,,2,0,Completed,1.8,2,1.95,1.95,2.15,2,1.93,1.87
17,Charleston,MUSC Health Women's Open,4/16/21,WTA250,Outdoor,Clay,Quarterfinals,3,Kovinic D.,Rogers S.,65,46,1190,1598,7,5,6,1,,,2,0,Completed,3.2,1.36,3.08,1.43,3.3,1.43,3.04,1.38
17,Charleston,MUSC Health Women's Open,4/16/21,WTA250,Outdoor,Clay,Quarterfinals,3,Jabeur O.,Hibino N.,27,88,2225,939,6,0,6,1,,,2,0,Completed,1.12,6,1.13,7.28,1.14,7.3,1.12,6.17
17,Charleston,MUSC Health Women's Open,4/16/21,WTA250,Outdoor,Clay,Quarterfinals,3,Osorio M.,Tauson C.,135,101,616,819,6,4,1,0,,,1,0,Retired,3.5,1.3,3.92,1.3,3.92,1.37,3.45,1.31
17,Charleston,MUSC Health Women's Open,4/16/21,WTA250,Outdoor,Clay,Quarterfinals,3,Sharma A.,Fruhvirtova L.,165,499,445,84,6,4,6,3,,,2,0,Completed,1.72,2.1,2.54,1.58,2.54,2.1,2.11,1.74
17,Charleston,MUSC Health Women's Open,4/17/21,WTA250,Outdoor,Clay,Semifinals,3,Jabeur O.,Kovinic D.,27,65,2225,1190,6,3,6,0,,,2,0,Completed,1.57,2.37,1.6,2.51,1.71,2.52,1.59,2.36
17,Charleston,MUSC Health Women's Open,4/17/21,WTA250,Outdoor,Clay,Semifinals,3,Sharma A.,Osorio M.,165,135,445,616,7,6,6,1,,,2,0,Completed,2.3,1.61,2.35,1.67,2.5,1.71,2.31,1.62
17,Charleston,MUSC Health Women's Open,4/18/21,WTA250,Outdoor,Clay,The Final,3,Sharma A.,Jabeur O.,165,27,445,2225,2,6,7,5,6,1,2,1,Completed,5,1.16,5.7,1.18,6,1.21,5.14,1.17
18,Istanbul,Istanbul Cup,4/19/21,WTA250,Outdoor,Clay,1st Round,3,Golubic V.,Parrizas Diaz N.,86,161,960,476,6,4,2,6,6,3,2,1,Completed,1.66,2.2,1.81,2.1,1.83,2.2,1.75,2.08
18,Istanbul,Istanbul Cup,4/19/21,WTA250,Outdoor,Clay,1st Round,3,Siniakova K.,Bucsa C.,69,169,1175,440,7,6,3,6,6,3,2,1,Completed,1.61,2.3,1.67,2.33,1.76,2.48,1.63,2.27
